,abs,train_step,solver_step
0,3.7499070167541504,7000,0
1,2.4163568019866943,7000,1
2,1.2099790573120117,7000,2
3,1.3863006830215454,7000,3
4,1.7857742309570312,7000,4
5,1.0685527324676514,7000,5
6,1.0911965370178223,7000,6
7,3.015770435333252,7000,7
8,0.7494300603866577,7000,8
9,1.5020672082901,7000,9
10,7.546534538269043,7000,10
11,2.4787888526916504,7000,11
0,5.0582804679870605,8000,0
1,2.013990640640259,8000,1
2,1.6437311172485352,8000,2
3,8.532751083374023,8000,3
4,4.356718063354492,8000,4
5,10.119991302490234,8000,5
6,3.9032952785491943,8000,6
7,18.029945373535156,8000,7
8,4.938803672790527,8000,8
9,12.10621452331543,8000,9
10,6.34930944442749,8000,10
11,4.611629009246826,8000,11
0,4.385945796966553,9000,0
1,2.8505403995513916,9000,1
2,1.9196901321411133,9000,2
3,1.5922141075134277,9000,3
4,1.4311058521270752,9000,4
5,2.025968551635742,9000,5
6,2.2093725204467773,9000,6
7,3.4256792068481445,9000,7
8,2.432105302810669,9000,8
9,1.8061814308166504,9000,9
10,0.813795804977417,9000,10
11,22.922348022460938,9000,11
0,3.9474501609802246,10000,0
1,1.466254711151123,10000,1
2,0.4255874454975128,10000,2
3,0.12477068603038788,10000,3
4,1.1693637371063232,10000,4
5,0.040229469537734985,10000,5
6,1.6835719347000122,10000,6
7,0.636813759803772,10000,7
8,0.951659619808197,10000,8
9,0.9438217878341675,10000,9
10,0.34617260098457336,10000,10
11,0.34229618310928345,10000,11
0,4.1972808837890625,11000,0
1,1.1467044353485107,11000,1
2,1.82708740234375,11000,2
3,1.7888023853302002,11000,3
4,1.153670072555542,11000,4
5,0.8254073858261108,11000,5
6,5.916877269744873,11000,6
7,1.0250475406646729,11000,7
8,1.4089851379394531,11000,8
9,5.067690849304199,11000,9
10,12.735528945922852,11000,10
11,7.493729591369629,11000,11
0,4.318571090698242,12000,0
1,2.482626438140869,12000,1
2,1.3577513694763184,12000,2
3,1.6457633972167969,12000,3
4,0.9489353895187378,12000,4
5,0.2584020793437958,12000,5
6,0.3114587366580963,12000,6
7,0.6450623869895935,12000,7
8,1.6161259412765503,12000,8
9,12.099254608154297,12000,9
10,1.8869822025299072,12000,10
11,4.052357196807861,12000,11
0,3.9518918991088867,13000,0
1,2.431962490081787,13000,1
2,1.6028999090194702,13000,2
3,2.5790863037109375,13000,3
4,33.441986083984375,13000,4
5,38.892940521240234,13000,5
6,19.937015533447266,13000,6
7,9.331087112426758,13000,7
8,11.601855278015137,13000,8
9,9.618471145629883,13000,9
10,5.39324951171875,13000,10
11,30.615705490112305,13000,11
0,4.362842559814453,14000,0
1,1.187031626701355,14000,1
2,0.39120203256607056,14000,2
