,abs,train_step,solver_step
4,0.044502705335617065,71000,4
5,0.01443843636661768,71000,5
6,0.004911803174763918,71000,6
7,0.0018015848472714424,71000,7
8,0.0006329998141154647,71000,8
9,0.00022569742577616125,71000,9
10,0.00022569742577616125,71000,10
11,0.00022569742577616125,71000,11
0,5.525515079498291,72000,0
1,1.7908328771591187,72000,1
2,0.5492462515830994,72000,2
3,0.1468375027179718,72000,3
4,0.05232183262705803,72000,4
5,0.017090318724513054,72000,5
6,0.005089680198580027,72000,6
7,0.0018169839167967439,72000,7
8,0.0006094101117923856,72000,8
9,0.00022328668273985386,72000,9
10,7.898832700448111e-05,72000,10
11,7.898832700448111e-05,72000,11
0,5.707342147827148,73000,0
1,1.884735107421875,73000,1
2,0.5582351088523865,73000,2
3,0.14143909513950348,73000,3
4,0.04334361478686333,73000,4
5,0.014945677481591702,73000,5
6,0.004404183477163315,73000,6
7,0.0015802315901964903,73000,7
8,0.0005667150253430009,73000,8
9,0.00020135380327701569,73000,9
10,0.00020135380327701569,73000,10
11,0.00020135380327701569,73000,11
0,5.412421703338623,74000,0
1,1.8644710779190063,74000,1
2,0.5580758452415466,74000,2
3,0.1166430339217186,74000,3
4,0.04028112441301346,74000,4
5,0.01278259139508009,74000,5
6,0.00422476464882493,74000,6
7,0.0014915044885128736,74000,7
8,0.0005433450569398701,74000,8
9,0.00018404894217383116,74000,9
10,0.00018404894217383116,74000,10
11,0.00018404894217383116,74000,11
0,5.616443634033203,75000,0
1,1.7863116264343262,75000,1
2,0.530409574508667,75000,2
3,0.138791024684906,75000,3
4,0.04093145579099655,75000,4
5,0.013476249761879444,75000,5
6,0.0039374735206365585,75000,6
7,0.0014526579761877656,75000,7
8,0.0005095701199024916,75000,8
9,0.00019298697588965297,75000,9
10,0.00019298697588965297,75000,10
11,0.00019298697588965297,75000,11
0,5.682135105133057,76000,0
1,1.987707495689392,76000,1
2,0.6562691926956177,76000,2
3,0.1779760718345642,76000,3
4,0.06404998153448105,76000,4
5,0.022481169551610947,76000,5
6,0.00705559691414237,76000,6
7,0.0026314177084714174,76000,7
8,0.0010410124668851495,76000,8
9,0.0003630994469858706,76000,9
10,0.0001269228378077969,76000,10
11,4.940728467772715e-05,76000,11
0,5.520084857940674,77000,0
1,1.8526866436004639,77000,1
2,0.5541189312934875,77000,2
3,0.15078899264335632,77000,3
4,0.04874461144208908,77000,4
5,0.01606598123908043,77000,5
6,0.005030951928347349,77000,6
7,0.0016918301116675138,77000,7
8,0.0006195394671522081,77000,8
9,0.00024804173153825104,77000,9
10,0.00024759754887782037,77000,10
11,0.00024759754887782037,77000,11
0,5.466131210327148,78000,0
1,1.8273838758468628,78000,1
2,0.5421990156173706,78000,2
3,0.12457218766212463,78000,3
4,0.042494311928749084,78000,4
5,0.014363110065460205,78000,5
6,0.004669923800975084,78000,6
7,0.0016227068845182657,78000,7
8,0.0005717055173590779,78000,8
9,0.00019716999668162316,78000,9
10,0.00019716999668162316,78000,10
11,0.00019716999668162316,78000,11
0,5.698791980743408,79000,0
1,1.9252599477767944,79000,1
2,0.5598384141921997,79000,2
3,0.12903165817260742,79000,3
4,0.0425325408577919,79000,4
5,0.014542389661073685,79000,5
6,0.004775729496032,79000,6
7,0.0017213746905326843,79000,7
8,0.0006218691705726087,79000,8
9,0.00020766427041962743,79000,9
10,0.00020766427041962743,79000,10
11,0.00020766427041962743,79000,11
0,5.6209187507629395,80000,0
1,1.9215843677520752,80000,1
2,0.5984426140785217,80000,2
3,0.1735537201166153,80000,3
4,0.0525728203356266,80000,4
5,0.017149969935417175,80000,5
6,0.005235197488218546,80000,6
7,0.0017955161165446043,80000,7
8,0.0006514674169011414,80000,8
9,0.0002611301024444401,80000,9
10,0.00010786184429889545,80000,10
11,3.1992985896067694e-05,80000,11
0,5.749905586242676,81000,0
1,1.8505192995071411,81000,1
2,0.5698748826980591,81000,2
3,0.1581002026796341,81000,3
4,0.05650843307375908,81000,4
5,0.02356231026351452,81000,5
6,0.006187525577843189,81000,6
7,0.0023377619218081236,81000,7
8,0.0008261182811111212,81000,8
9,0.0002932748757302761,81000,9
10,0.00010657545499270782,81000,10
11,0.00010657545499270782,81000,11
0,5.527215480804443,82000,0
1,1.7624541521072388,82000,1
2,0.529255211353302,82000,2
3,0.12998369336128235,82000,3
4,0.04312663897871971,82000,4
5,0.014552031643688679,82000,5
6,0.004473126493394375,82000,6
7,0.0016483522485941648,82000,7
8,0.0006035199039615691,82000,8
9,0.00023234757827594876,82000,9
10,7.665072189411148e-05,82000,10
11,7.665072189411148e-05,82000,11
0,5.625885963439941,83000,0
1,1.942138671875,83000,1
2,0.6008604168891907,83000,2
3,0.1409095674753189,83000,3
4,0.04762391746044159,83000,4
5,0.015686221420764923,83000,5
6,0.005089022219181061,83000,6
7,0.001709668431431055,83000,7
8,0.0006193415611051023,83000,8
9,0.00022771622752770782,83000,9
10,0.00022578057541977614,83000,10
11,0.00022578057541977614,83000,11
0,5.753903388977051,84000,0
1,1.83564031124115,84000,1
2,0.5862672924995422,84000,2
3,0.18451209366321564,84000,3
4,0.05039659142494202,84000,4
5,0.01659928821027279,84000,5
6,0.004963106010109186,84000,6
7,0.001726417220197618,84000,7
8,0.0005866854335181415,84000,8
9,0.00020378362387418747,84000,9
10,7.755174010526389e-05,84000,10
11,7.755174010526389e-05,84000,11
0,5.682873249053955,85000,0
1,1.870890736579895,85000,1
2,0.5679689049720764,85000,2
3,0.1581980437040329,85000,3
4,0.04587171599268913,85000,4
5,0.015439106151461601,85000,5
6,0.004392961040139198,85000,6
7,0.0016710178460925817,85000,7
8,0.0006362790009006858,85000,8
9,0.00025867519434541464,85000,9
10,7.848166569601744e-05,85000,10
11,7.848166569601744e-05,85000,11
0,5.780108451843262,86000,0
1,1.92767333984375,86000,1
2,0.5952364802360535,86000,2
3,0.16077564656734467,86000,3
4,0.050710633397102356,86000,4
5,0.01704876497387886,86000,5
6,0.005140172783285379,86000,6
7,0.0017697684234008193,86000,7
8,0.0006228567217476666,86000,8
9,0.00021442055003717542,86000,9
10,0.00021442055003717542,86000,10
11,0.00021442055003717542,86000,11
0,5.360976219177246,87000,0
1,1.776794672012329,87000,1
2,0.5413755178451538,87000,2
3,0.1255117803812027,87000,3
4,0.043973252177238464,87000,4
5,0.014559108763933182,87000,5
6,0.00452078552916646,87000,6
7,0.0015322081744670868,87000,7
8,0.0005685504293069243,87000,8
9,0.00021975421987008303,87000,9
10,9.196397877531126e-05,87000,10
11,2.8851214665337466e-05,87000,11
0,5.440958499908447,88000,0
1,1.7614877223968506,88000,1
2,0.5442634224891663,88000,2
3,0.13420340418815613,88000,3
4,0.04475855454802513,88000,4
5,0.014649090357124805,88000,5
6,0.0043832361698150635,88000,6
7,0.0014402644010260701,88000,7
8,0.0004801324976142496,88000,8
9,0.00017111166380345821,88000,9
10,0.00016990215226542205,88000,10
11,0.00016990215226542205,88000,11
0,5.393362998962402,89000,0
1,1.8173710107803345,89000,1
2,0.5760535597801208,89000,2
3,0.1299666464328766,89000,3
4,0.045423474162817,89000,4
5,0.01473206002265215,89000,5
6,0.005096517037600279,89000,6
7,0.0017106602899730206,89000,7
8,0.0006219504866749048,89000,8
9,0.00020803621737286448,89000,9
10,0.00020803621737286448,89000,10
11,0.00020803621737286448,89000,11
0,5.590373516082764,90000,0
1,1.8776203393936157,90000,1
2,0.5305914878845215,90000,2
3,0.11363427340984344,90000,3
4,0.036904022097587585,90000,4
5,0.01121204812079668,90000,5
6,0.0035773995332419872,90000,6
7,0.0012207543477416039,90000,7
8,0.00042069953633472323,90000,8
9,0.00015464141324628145,90000,9
10,0.00015464141324628145,90000,10
11,0.00015464141324628145,90000,11
0,5.369905471801758,91000,0
1,1.8007053136825562,91000,1
2,0.5458795428276062,91000,2
3,0.11875845491886139,91000,3
4,0.040305133908987045,91000,4
5,0.011845901608467102,91000,5
6,0.004270344972610474,91000,6
7,0.0015005441382527351,91000,7
8,0.0005373229505494237,91000,8
9,0.00019112168229185045,91000,9
10,0.00019112168229185045,91000,10
11,0.00019112168229185045,91000,11
0,5.366910934448242,92000,0
1,1.8032687902450562,92000,1
2,0.5300373435020447,92000,2
3,0.11578258126974106,92000,3
4,0.03872484713792801,92000,4
5,0.011904541403055191,92000,5
6,0.003978540655225515,92000,6
7,0.0014265213394537568,92000,7
8,0.000521872891113162,92000,8
9,0.000188058998901397,92000,9
10,0.000188058998901397,92000,10
11,0.000188058998901397,92000,11
0,5.5115509033203125,93000,0
1,1.9522666931152344,93000,1
2,0.6312240362167358,93000,2
3,0.157462015748024,93000,3
4,0.05370168387889862,93000,4
5,0.018622087314724922,93000,5
6,0.005958486348390579,93000,6
7,0.00226118927821517,93000,7
8,0.0007433731807395816,93000,8
9,0.0002627915528137237,93000,9
10,9.314205817645416e-05,93000,10
11,9.314205817645416e-05,93000,11
0,5.512347221374512,94000,0
1,1.922706127166748,94000,1
2,0.5802805423736572,94000,2
3,0.12757165729999542,94000,3
4,0.04321996867656708,94000,4
5,0.014127175323665142,94000,5
6,0.004657532088458538,94000,6
7,0.0016407831571996212,94000,7
8,0.0005578344571404159,94000,8
9,0.00019979654462076724,94000,9
10,8.450878522126004e-05,94000,10
11,7.920187636045739e-05,94000,11
0,5.556995868682861,95000,0
1,1.7906770706176758,95000,1
2,0.5331326723098755,95000,2
3,0.14788398146629333,95000,3
4,0.04271236062049866,95000,4
5,0.014150315895676613,95000,5
6,0.004048144910484552,95000,6
7,0.001419314299710095,95000,7
8,0.00048467470332980156,95000,8
9,0.00017120710981544107,95000,9
10,0.00017120710981544107,95000,10
11,0.00017120710981544107,95000,11
0,5.422930717468262,96000,0
1,1.8452712297439575,96000,1
2,0.5664568543434143,96000,2
3,0.15101741254329681,96000,3
4,0.04874125123023987,96000,4
5,0.01758449524641037,96000,5
6,0.005539747420698404,96000,6
7,0.0018334859050810337,96000,7
8,0.0006111831171438098,96000,8
9,0.00022118500783108175,96000,9
10,0.0002208099322160706,96000,10
11,0.0002208099322160706,96000,11
0,5.563961505889893,97000,0
1,1.9112932682037354,97000,1
2,0.587999701499939,97000,2
3,0.14299382269382477,97000,3
4,0.0494648776948452,97000,4
5,0.017711220309138298,97000,5
6,0.005585219245404005,97000,6
7,0.0021776168141514063,97000,7
8,0.0008635504054836929,97000,8
9,0.0002819739165715873,97000,9
10,0.0002819739165715873,97000,10
11,0.0002819739165715873,97000,11
0,5.581698417663574,98000,0
1,1.8560881614685059,98000,1
2,0.5820188522338867,98000,2
3,0.1498458981513977,98000,3
4,0.045274458825588226,98000,4
5,0.015156423673033714,98000,5
6,0.0043744370341300964,98000,6
7,0.001481729792430997,98000,7
8,0.000527778931427747,98000,8
9,0.0001844804355641827,98000,9
10,0.0001844804355641827,98000,10
11,0.0001844804355641827,98000,11
0,5.510202884674072,99000,0
1,1.9161148071289062,99000,1
2,0.5786099433898926,99000,2
3,0.15111888945102692,99000,3
4,0.049057815223932266,99000,4
5,0.017184242606163025,99000,5
6,0.00562061183154583,99000,6
7,0.002028664806857705,99000,7
8,0.0007163165137171745,99000,8
9,0.0002424499689368531,99000,9
10,8.982192230178043e-05,99000,10
11,8.982192230178043e-05,99000,11
0,5.521324634552002,100000,0
1,1.762917160987854,100000,1
2,0.5443328619003296,100000,2
3,0.1477382332086563,100000,3
4,0.04194614663720131,100000,4
5,0.014024325646460056,100000,5
6,0.003982936032116413,100000,6
7,0.0013974307803437114,100000,7
8,0.00045888664317317307,100000,8
9,0.00016690909978933632,100000,9
10,0.00016690909978933632,100000,10
11,0.00016690909978933632,100000,11
0,5.430994987487793,101000,0
1,1.8226382732391357,101000,1
2,0.5372795462608337,101000,2
3,0.1267802119255066,101000,3
4,0.04218185693025589,101000,4
5,0.014104011468589306,101000,5
6,0.004283361602574587,101000,6
7,0.00153246964327991,101000,7
8,0.0005151355289854109,101000,8
9,0.00018986401846632361,101000,9
10,0.00018986401846632361,101000,10
11,0.00018986401846632361,101000,11
0,5.534313678741455,102000,0
1,1.8576186895370483,102000,1
2,0.6237954497337341,102000,2
3,0.2825983464717865,102000,3
4,0.11673824489116669,102000,4
5,0.033544786274433136,102000,5
6,0.011087128892540932,102000,6
7,0.003720307955518365,102000,7
8,0.0012768427841365337,102000,8
9,0.0004897634498775005,102000,9
10,0.00018523161998018622,102000,10
11,0.00018523161998018622,102000,11
0,5.707343578338623,103000,0
1,1.887969970703125,103000,1
2,0.602800190448761,103000,2
3,0.19402077794075012,103000,3
4,0.05331507697701454,103000,4
5,0.019492918625473976,103000,5
6,0.00597386434674263,103000,6
7,0.0023251345846801996,103000,7
8,0.0009683277457952499,103000,8
9,0.0003610989369917661,103000,9
10,0.00012362207053229213,103000,10
11,0.00012362207053229213,103000,11
0,5.559622287750244,104000,0
1,1.823248028755188,104000,1
2,0.5639140605926514,104000,2
3,0.1614084541797638,104000,3
4,0.044985681772232056,104000,4
5,0.0145912766456604,104000,5
6,0.00441223056986928,104000,6
7,0.0015325227286666632,104000,7
8,0.0005282282363623381,104000,8
9,0.00017962434503715485,104000,9
10,0.00017962434503715485,104000,10
11,0.00017962434503715485,104000,11
0,5.65207052230835,105000,0
1,1.8054126501083374,105000,1
2,0.5446255803108215,105000,2
3,0.14462804794311523,105000,3
4,0.04065006598830223,105000,4
5,0.013778211548924446,105000,5
6,0.004089289344847202,105000,6
7,0.0014568165643140674,105000,7
8,0.000521332782227546,105000,8
9,0.00018388323951512575,105000,9
10,0.00018388323951512575,105000,10
11,0.00018388323951512575,105000,11
0,5.471069812774658,106000,0
1,1.78839910030365,106000,1
2,0.5795944929122925,106000,2
3,0.23196925222873688,106000,3
4,0.07362203299999237,106000,4
5,0.02096109837293625,106000,5
6,0.007162266876548529,106000,6
7,0.0023810570128262043,106000,7
8,0.0008323444635607302,106000,8
9,0.0003216658369638026,106000,9
10,0.00011535153316799551,106000,10
11,0.00011535153316799551,106000,11
0,5.427598476409912,107000,0
1,1.7641278505325317,107000,1
2,0.5472916960716248,107000,2
3,0.2158033549785614,107000,3
4,0.07092177122831345,107000,4
5,0.02042602002620697,107000,5
6,0.007408490404486656,107000,6
7,0.0025638455990701914,107000,7
8,0.0008541183196939528,107000,8
9,0.0003230034781154245,107000,9
10,0.00012097490252926946,107000,10
11,0.00012047307245666161,107000,11
0,5.322764873504639,108000,0
1,1.743093490600586,108000,1
2,0.5291593074798584,108000,2
3,0.158140167593956,108000,3
4,0.04861557111144066,108000,4
5,0.015842152759432793,108000,5
6,0.004827335476875305,108000,6
7,0.001578893861733377,108000,7
8,0.0005353372544050217,108000,8
9,0.0001995045313378796,108000,9
10,7.771867967676371e-05,108000,10
11,7.771867967676371e-05,108000,11
0,5.487356662750244,109000,0
1,1.7679466009140015,109000,1
2,0.5703550577163696,109000,2
3,0.16140402853488922,109000,3
4,0.046115145087242126,109000,4
5,0.0191663671284914,109000,5
6,0.007219434715807438,109000,6
7,0.00207228260114789,109000,7
8,0.0007361387251876295,109000,8
9,0.00025387134519405663,109000,9
10,9.949651575880125e-05,109000,10
11,3.49509427906014e-05,109000,11
0,5.448694229125977,110000,0
1,1.8195441961288452,110000,1
2,0.5359621047973633,110000,2
3,0.1333911269903183,110000,3
4,0.04063788428902626,110000,4
5,0.013945281505584717,110000,5
6,0.004014333710074425,110000,6
7,0.0014155530370771885,110000,7
8,0.0004955213516950607,110000,8
9,0.0004955213516950607,110000,9
10,0.0004955213516950607,110000,10
11,0.0004955213516950607,110000,11
0,5.365352153778076,111000,0
1,1.7626103162765503,111000,1
2,0.5222083330154419,111000,2
3,0.12837423384189606,111000,3
4,0.04295219108462334,111000,4
5,0.01506856083869934,111000,5
6,0.0051927631720900536,111000,6
7,0.0020911982282996178,111000,7
8,0.0008078630198724568,111000,8
9,0.0002766811230685562,111000,9
10,0.00010172335169045255,111000,10
11,0.00010172335169045255,111000,11
0,5.422938823699951,112000,0
1,1.837651014328003,112000,1
2,0.5792860984802246,112000,2
3,0.15417736768722534,112000,3
4,0.05177940055727959,112000,4
5,0.025525357574224472,112000,5
6,0.009133546613156796,112000,6
7,0.0027918044943362474,112000,7
8,0.0009272859897464514,112000,8
9,0.000331601855577901,112000,9
10,0.00011860745871672407,112000,10
11,0.00011860745871672407,112000,11
0,5.360113143920898,113000,0
1,1.9751384258270264,113000,1
2,0.7385619282722473,113000,2
3,0.1863790601491928,113000,3
4,0.060544684529304504,113000,4
5,0.021607927978038788,113000,5
6,0.007059994153678417,113000,6
7,0.00287434970960021,113000,7
8,0.0009674600441940129,113000,8
9,0.0003887884085997939,113000,9
10,0.00014069299504626542,113000,10
11,0.00014069299504626542,113000,11
0,5.403609275817871,114000,0
1,1.9435336589813232,114000,1
2,0.6411491632461548,114000,2
3,0.24298879504203796,114000,3
4,0.07948654890060425,114000,4
5,0.023875994607806206,114000,5
6,0.00837595947086811,114000,6
7,0.0029037806671112776,114000,7
8,0.0011302415514364839,114000,8
9,0.00041923532262444496,114000,9
10,0.00015375706425402313,114000,10
11,0.00015375706425402313,114000,11
0,5.406923770904541,115000,0
1,1.715563178062439,115000,1
2,0.52713543176651,115000,2
3,0.1409270316362381,115000,3
4,0.043474745005369186,115000,4
5,0.015248087234795094,115000,5
6,0.004643748514354229,115000,6
7,0.0017573490040376782,115000,7
8,0.0005492105847224593,115000,8
9,0.0001910586142912507,115000,9
10,0.0001910586142912507,115000,10
11,0.0001910586142912507,115000,11
0,5.436558246612549,116000,0
1,1.9672390222549438,116000,1
2,0.6580653786659241,116000,2
3,0.2137228399515152,116000,3
4,0.06836742907762527,116000,4
5,0.02513318508863449,116000,5
6,0.008245234377682209,116000,6
7,0.002746473765000701,116000,7
8,0.0009984447387978435,116000,8
9,0.00038155989022925496,116000,9
10,0.00014061154797673225,116000,10
11,0.00014061154797673225,116000,11
0,5.4376702308654785,117000,0
1,1.753889799118042,117000,1
2,0.5141413807868958,117000,2
3,0.1324230283498764,117000,3
4,0.04224509373307228,117000,4
5,0.014307808130979538,117000,5
6,0.0043015386909246445,117000,6
7,0.0015775490319356322,117000,7
8,0.0005788588314317167,117000,8
9,0.00022126914700493217,117000,9
10,0.00022126914700493217,117000,10
11,0.00022126914700493217,117000,11
0,5.335119724273682,118000,0
1,1.9452149868011475,118000,1
2,0.699404239654541,118000,2
3,0.2310657948255539,118000,3
4,0.08176927268505096,118000,4
5,0.032735519111156464,118000,5
6,0.0122522646561265,118000,6
7,0.004831136669963598,118000,7
8,0.0021968556102365255,118000,8
9,0.0008228769293054938,118000,9
10,0.00032588213798590004,118000,10
11,0.0001685902534518391,118000,11
0,5.316441059112549,119000,0
1,1.7477344274520874,119000,1
2,0.5417894721031189,119000,2
3,0.126104474067688,119000,3
4,0.04524561017751694,119000,4
5,0.021308468654751778,119000,5
6,0.006673822179436684,119000,6
7,0.0022082431241869926,119000,7
8,0.0007382493349723518,119000,8
9,0.00027552328538149595,119000,9
10,0.00012681323278229684,119000,10
11,4.3993040890200064e-05,119000,11
0,5.35984992980957,120000,0
1,1.746985673904419,120000,1
2,0.5302543044090271,120000,2
3,0.14107035100460052,120000,3
4,0.04906782880425453,120000,4
5,0.016567960381507874,120000,5
6,0.005673283711075783,120000,6
7,0.0022626700811088085,120000,7
8,0.000786587072070688,120000,8
9,0.00029007589910179377,120000,9
10,0.0001012570719467476,120000,10
11,0.0001012570719467476,120000,11
0,5.616900444030762,121000,0
1,1.9038909673690796,121000,1
2,0.6105523705482483,121000,2
3,0.1897823065519333,121000,3
4,0.05197414010763168,121000,4
5,0.017056617885828018,121000,5
6,0.005391332320868969,121000,6
7,0.0018544112099334598,121000,7
8,0.0006589594413526356,121000,8
9,0.0002432180190226063,121000,9
10,0.00024215337180066854,121000,10
11,0.00024215337180066854,121000,11
0,5.319822311401367,122000,0
1,1.706973910331726,122000,1
2,0.5282442569732666,122000,2
3,0.13608181476593018,122000,3
4,0.044316235929727554,122000,4
5,0.015146241523325443,122000,5
6,0.004621169064193964,122000,6
7,0.00149872328620404,122000,7
8,0.0005395690677687526,122000,8
9,0.0005395690677687526,122000,9
10,0.0005395690677687526,122000,10
11,0.0005395690677687526,122000,11
0,5.365417957305908,123000,0
1,1.7058465480804443,123000,1
2,0.5271100401878357,123000,2
3,0.15616530179977417,123000,3
4,0.04331096634268761,123000,4
5,0.01443706825375557,123000,5
6,0.004293421749025583,123000,6
7,0.0015018064295873046,123000,7
8,0.0005250890972092748,123000,8
9,0.00018375430954620242,123000,9
10,0.00018375430954620242,123000,10
11,0.00018375430954620242,123000,11
0,5.340399265289307,124000,0
1,1.782663345336914,124000,1
2,0.5374072790145874,124000,2
3,0.12571455538272858,124000,3
4,0.03959598019719124,124000,4
5,0.011595381423830986,124000,5
6,0.0037480578757822514,124000,6
7,0.0013615461066365242,124000,7
8,0.00046992869465611875,124000,8
9,0.00018012657528743148,124000,9
10,0.00018012657528743148,124000,10
11,0.00018012657528743148,124000,11
0,5.3285603523254395,125000,0
1,1.6774041652679443,125000,1
2,0.4942895770072937,125000,2
3,0.12537582218647003,125000,3
4,0.0375080369412899,125000,4
5,0.012640656903386116,125000,5
6,0.0036095406394451857,125000,6
7,0.0012476395349949598,125000,7
8,0.0004068738198839128,125000,8
9,0.0004068738198839128,125000,9
10,0.0004068738198839128,125000,10
11,0.0004068738198839128,125000,11
0,5.343776226043701,126000,0
1,1.7117940187454224,126000,1
2,0.5361165404319763,126000,2
3,0.1555606722831726,126000,3
4,0.04474111646413803,126000,4
5,0.015793120488524437,126000,5
6,0.004846368450671434,126000,6
7,0.0016192230395972729,126000,7
8,0.0005675037391483784,126000,8
9,0.0002065800508717075,126000,9
10,0.0002065800508717075,126000,10
11,0.0002065800508717075,126000,11
0,5.2884745597839355,127000,0
1,1.7430464029312134,127000,1
2,0.5727306604385376,127000,2
3,0.23295818269252777,127000,3
4,0.07099728286266327,127000,4
5,0.020084954798221588,127000,5
6,0.006637704558670521,127000,6
7,0.002017057267948985,127000,7
8,0.0006719374796375632,127000,8
9,0.0002761947107501328,127000,9
10,0.00010755478433566168,127000,10
11,0.00010527553968131542,127000,11
0,5.292600631713867,128000,0
1,1.8298165798187256,128000,1
2,0.5794786810874939,128000,2
3,0.24813884496688843,128000,3
4,0.07271947711706161,128000,4
5,0.020188722759485245,128000,5
6,0.0069335587322711945,128000,6
7,0.002184784971177578,128000,7
8,0.0008288826211355627,128000,8
9,0.0002648730587679893,128000,9
10,9.675689943833277e-05,128000,10
11,9.674652392277494e-05,128000,11
0,5.1722822189331055,129000,0
1,1.8148428201675415,129000,1
2,0.5245574116706848,129000,2
3,0.11474195122718811,129000,3
4,0.03723035752773285,129000,4
5,0.011893986724317074,129000,5
6,0.004001064226031303,129000,6
7,0.0014498151140287519,129000,7
8,0.0005768924602307379,129000,8
9,0.0001996311912080273,129000,9
10,0.0001996311912080273,129000,10
11,0.0001996311912080273,129000,11
0,5.2698540687561035,130000,0
1,1.8064063787460327,130000,1
2,0.5604358911514282,130000,2
3,0.13536511361598969,130000,3
4,0.04186107590794563,130000,4
5,0.013629904948174953,130000,5
6,0.004522798582911491,130000,6
7,0.0015820353291928768,130000,7
8,0.0005955814849585295,130000,8
9,0.00022450431424658746,130000,9
10,0.00022450431424658746,130000,10
11,0.00022450431424658746,130000,11
0,5.190108299255371,131000,0
1,1.7816834449768066,131000,1
2,0.5149713158607483,131000,2
3,0.11504189670085907,131000,3
4,0.038367100059986115,131000,4
5,0.012343923561275005,131000,5
6,0.0038200283888727427,131000,6
7,0.001332466141320765,131000,7
8,0.0004712294030468911,131000,8
9,0.00016137487546075135,131000,9
10,0.00016137487546075135,131000,10
11,0.00016137487546075135,131000,11
0,5.3289642333984375,132000,0
1,1.7930834293365479,132000,1
2,0.5661969184875488,132000,2
3,0.3377765417098999,132000,3
4,0.1495610624551773,132000,4
5,0.03294704481959343,132000,5
6,0.01162649318575859,132000,6
7,0.004060426726937294,132000,7
8,0.0010737287811934948,132000,8
9,0.0003934559354092926,132000,9
10,0.00014864226977806538,132000,10
11,5.3268995543476194e-05,132000,11
0,5.169870376586914,133000,0
1,1.632643222808838,133000,1
2,0.4895358383655548,133000,2
3,0.11773562431335449,133000,3
4,0.03794154152274132,133000,4
5,0.012246310710906982,133000,5
6,0.003454697085544467,133000,6
7,0.0011595113901421428,133000,7
8,0.0004213564097881317,133000,8
9,0.0001379828026983887,133000,9
10,0.0001379828026983887,133000,10
11,0.0001379828026983887,133000,11
0,5.088940143585205,134000,0
1,1.7779508829116821,134000,1
2,0.5568389296531677,134000,2
3,0.14513559639453888,134000,3
4,0.05144165828824043,134000,4
5,0.017142223194241524,134000,5
6,0.005328104831278324,134000,6
7,0.0018330425955355167,134000,7
8,0.0006667868583463132,134000,8
9,0.000248895026743412,134000,9
10,8.999831334222108e-05,134000,10
11,8.999831334222108e-05,134000,11
0,5.267830848693848,135000,0
1,1.7845793962478638,135000,1
2,0.5764907002449036,135000,2
3,0.17593596875667572,135000,3
4,0.06285499781370163,135000,4
5,0.03978462517261505,135000,5
6,0.05709202215075493,135000,6
7,0.02954033762216568,135000,7
8,0.008969169110059738,135000,8
9,0.0029470764566212893,135000,9
10,0.0012000694405287504,135000,10
11,0.0009580301120877266,135000,11
0,5.218283653259277,136000,0
1,1.7183547019958496,136000,1
2,0.5330477952957153,136000,2
3,0.1303669512271881,136000,3
4,0.04018643498420715,136000,4
5,0.013890482485294342,136000,5
6,0.0039338478818535805,136000,6
7,0.0014083838323131204,136000,7
8,0.0004847249074373394,136000,8
9,0.0001920846407301724,136000,9
10,6.756883522029966e-05,136000,10
11,6.756883522029966e-05,136000,11
0,5.094788551330566,137000,0
1,1.6677751541137695,137000,1
2,0.5054031610488892,137000,2
3,0.12428983300924301,137000,3
4,0.043008383363485336,137000,4
5,0.014546030201017857,137000,5
6,0.00464019738137722,137000,6
7,0.001706733601167798,137000,7
8,0.0006370099144987762,137000,8
9,0.0002298832405358553,137000,9
10,0.0002298832405358553,137000,10
11,0.0002298832405358553,137000,11
0,5.089968681335449,138000,0
1,1.7100961208343506,138000,1
2,0.5138841271400452,138000,2
3,0.13541433215141296,138000,3
4,0.0436810702085495,138000,4
5,0.014671501703560352,138000,5
6,0.004281135741621256,138000,6
7,0.0014854557812213898,138000,7
8,0.0005047360900789499,138000,8
9,0.0001776411518221721,138000,9
10,0.0001776411518221721,138000,10
11,0.0001776411518221721,138000,11
0,5.176138877868652,139000,0
1,1.6311333179473877,139000,1
2,0.49990314245224,139000,2
3,0.12964987754821777,139000,3
4,0.03742684796452522,139000,4
5,0.012474387884140015,139000,5
6,0.0035262724850326777,139000,6
7,0.0012446268228814006,139000,7
8,0.00042474226211197674,139000,8
9,0.00042474226211197674,139000,9
10,0.00042474226211197674,139000,10
11,0.00042474226211197674,139000,11
0,5.127235412597656,140000,0
1,1.6633731126785278,140000,1
2,0.5196450352668762,140000,2
3,0.15709474682807922,140000,3
4,0.05114161595702171,140000,4
5,0.0179248359054327,140000,5
6,0.005767482332885265,140000,6
7,0.002368909539654851,140000,7
8,0.0008060777909122407,140000,8
9,0.0002812342718243599,140000,9
10,0.00010451985144754872,140000,10
11,0.00010451985144754872,140000,11
0,5.1191935539245605,141000,0
1,1.6753824949264526,141000,1
2,0.5066073536872864,141000,2
3,0.13774436712265015,141000,3
4,0.043341632932424545,141000,4
5,0.014818372204899788,141000,5
6,0.004553682170808315,141000,6
7,0.0016319436253979802,141000,7
8,0.0006009408971294761,141000,8
9,0.00021607166854664683,141000,9
10,0.00021607166854664683,141000,10
11,0.00021607166854664683,141000,11
0,5.025515556335449,142000,0
1,1.5992920398712158,142000,1
2,0.4789277911186218,142000,2
3,0.11514002829790115,142000,3
4,0.03808412328362465,142000,4
5,0.012776000425219536,142000,5
6,0.0038944983389228582,142000,6
7,0.0014099979307502508,142000,7
