,rel,train_step,solver_step
9,1.1912469744856935e-05,67000,9
10,1.1912469744856935e-05,67000,10
11,1.1912469744856935e-05,67000,11
0,0.26784548163414,68000,0
1,0.09182851016521454,68000,1
2,0.027702368795871735,68000,2
3,0.008016888983547688,68000,3
4,0.0027085766196250916,68000,4
5,0.0009771488839760423,68000,5
6,0.0003368500038050115,68000,6
7,0.00011999523849226534,68000,7
8,4.075199831277132e-05,68000,8
9,1.4009593542141374e-05,68000,9
10,4.945909950038185e-06,68000,10
11,4.945909950038185e-06,68000,11
0,0.263529509305954,69000,0
1,0.09146234393119812,69000,1
2,0.026725953444838524,69000,2
3,0.006249556317925453,69000,3
4,0.0021633042488247156,69000,4
5,0.0006789634353481233,69000,5
6,0.000216657790588215,69000,6
7,7.714356615906581e-05,69000,7
8,2.7678288461174816e-05,69000,8
9,1.0136641321878415e-05,69000,9
10,1.0136641321878415e-05,69000,10
11,1.0136641321878415e-05,69000,11
0,0.2660852372646332,70000,0
1,0.08767331391572952,70000,1
2,0.025015978142619133,70000,2
3,0.006578804459422827,70000,3
4,0.0020766940433532,70000,4
5,0.0006956533179618418,70000,5
6,0.00022463835193775594,70000,6
7,7.486972026526928e-05,70000,7
8,2.5326799004687928e-05,70000,8
9,9.115819921134971e-06,70000,9
10,9.115819921134971e-06,70000,10
11,9.115819921134971e-06,70000,11
0,0.25928303599357605,71000,0
1,0.0882788598537445,71000,1
2,0.026599299162626266,71000,2
3,0.0062555489130318165,71000,3
4,0.0020995461381971836,71000,4
5,0.0006793189677409828,71000,5
6,0.00023385454551316798,71000,6
7,8.565033203922212e-05,71000,7
8,3.0204415452317335e-05,71000,8
9,1.0800534255395178e-05,71000,9
10,1.0800534255395178e-05,71000,10
11,1.0800534255395178e-05,71000,11
0,0.2594541013240814,72000,0
1,0.08704613149166107,72000,1
2,0.02591768652200699,72000,2
3,0.006825102958828211,72000,3
4,0.00241757370531559,72000,4
5,0.0007886359817348421,72000,5
6,0.00023871689336374402,72000,6
7,8.487323793815449e-05,72000,7
8,2.8928217943757772e-05,72000,8
9,1.054223503160756e-05,72000,9
10,3.7427300867420854e-06,72000,10
11,3.7427300867420854e-06,72000,11
0,0.26728811860084534,73000,0
1,0.09053933620452881,73000,1
2,0.026153622195124626,73000,2
3,0.006574809551239014,73000,3
4,0.0020305393263697624,73000,4
5,0.0006926474743522704,73000,5
6,0.00020747007511090487,73000,6
7,7.456021558027714e-05,73000,7
8,2.6725656425696798e-05,73000,8
9,9.620594937587157e-06,73000,9
10,9.620594937587157e-06,73000,10
11,9.620594937587157e-06,73000,11
0,0.2555362582206726,74000,0
1,0.0891919881105423,74000,1
2,0.026317400857806206,74000,2
3,0.00549191003665328,74000,3
4,0.0018972549587488174,74000,4
5,0.0005953702493570745,74000,5
6,0.0001977286592591554,74000,6
7,6.979351746849716e-05,74000,7
8,2.554237835283857e-05,74000,8
9,8.769215128268115e-06,74000,9
10,8.769215128268115e-06,74000,10
11,8.769215128268115e-06,74000,11
0,0.26276853680610657,75000,0
1,0.08650819957256317,75000,1
2,0.025113027542829514,75000,2
3,0.0064834607765078545,75000,3
4,0.001934751751832664,75000,4
5,0.0006315265782177448,75000,5
6,0.00018827668100129813,75000,6
7,6.931273674126714e-05,75000,7
8,2.447421502438374e-05,75000,8
9,9.26773645915091e-06,75000,9
10,9.26773645915091e-06,75000,10
11,9.26773645915091e-06,75000,11
0,0.2659918963909149,76000,0
1,0.09468358755111694,76000,1
2,0.030774418264627457,76000,2
3,0.008162720128893852,76000,3
4,0.0029758568853139877,76000,4
5,0.0010338021675124764,76000,5
6,0.00033174065174534917,76000,6
7,0.00012481538578867912,76000,7
8,4.96076863782946e-05,76000,8
9,1.7238511645700783e-05,76000,9
10,6.067050435376586e-06,76000,10
11,2.3412626433128025e-06,76000,11
0,0.2618165612220764,77000,0
1,0.08952252566814423,77000,1
2,0.02614753693342209,77000,2
3,0.006936159450560808,77000,3
4,0.0022564001847058535,77000,4
5,0.0007468893309123814,77000,5
6,0.00023701705504208803,77000,6
7,8.06260432000272e-05,77000,7
8,2.95898353215307e-05,77000,8
9,1.1996630746580195e-05,77000,9
10,1.1978522707067896e-05,77000,10
11,1.1978522707067896e-05,77000,11
0,0.2596915066242218,78000,0
1,0.08835488557815552,78000,1
2,0.025822557508945465,78000,2
3,0.005896859802305698,78000,3
4,0.002013750374317169,78000,4
5,0.0006738942465744913,78000,5
6,0.0002222669281763956,78000,6
7,7.78635439928621e-05,78000,7
8,2.735421367106028e-05,78000,8
9,9.536542165733408e-06,78000,9
10,9.536542165733408e-06,78000,10
11,9.536542165733408e-06,78000,11
0,0.27048900723457336,79000,0
1,0.09295716881752014,79000,1
2,0.026726964861154556,79000,2
3,0.006128742825239897,79000,3
4,0.002021599793806672,79000,4
5,0.0006861922447569668,79000,5
6,0.00022819751757197082,79000,6
7,8.2557657151483e-05,79000,7
8,2.9816106689395383e-05,79000,8
9,9.985130418499466e-06,79000,9
10,9.985130418499466e-06,79000,10
11,9.985130418499466e-06,79000,11
0,0.2661345303058624,80000,0
1,0.09263434261083603,80000,1
2,0.02815321646630764,80000,2
3,0.007918828167021275,80000,3
4,0.0024457229301333427,80000,4
5,0.0007956476765684783,80000,5
6,0.00024629366816952825,80000,6
7,8.55416219565086e-05,80000,7
8,3.1014973501442e-05,80000,8
9,1.2377247912809253e-05,80000,9
10,5.007609161111759e-06,80000,10
11,1.5449671764145023e-06,80000,11
0,0.27516111731529236,81000,0
1,0.09057076275348663,81000,1
2,0.027367325499653816,81000,2
3,0.00747426925227046,81000,3
4,0.002677129814401269,81000,4
5,0.001100792782381177,81000,5
6,0.0002958031836897135,81000,6
7,0.00011233572877245024,81000,7
8,3.983770511695184e-05,81000,8
9,1.4304455362434965e-05,81000,9
10,5.1718975555559155e-06,81000,10
11,5.1718975555559155e-06,81000,11
0,0.26416918635368347,82000,0
1,0.08627968281507492,82000,1
2,0.025486748665571213,82000,2
3,0.006218545604497194,82000,3
4,0.002067766385152936,82000,4
5,0.0006962202023714781,82000,5
6,0.00021623887005262077,82000,6
7,8.053345663938671e-05,82000,7
8,2.9665801775990985e-05,82000,8
9,1.1313584764138795e-05,82000,9
10,3.738689656529459e-06,82000,10
11,3.738689656529459e-06,82000,11
0,0.26728227734565735,83000,0
1,0.09353143721818924,83000,1
2,0.028409849852323532,83000,2
3,0.006605173461139202,83000,3
4,0.002241645473986864,83000,4
5,0.000735592795535922,83000,5
6,0.00023822196817491204,83000,6
7,8.074387005763128e-05,83000,7
8,2.9173001166782342e-05,83000,8
9,1.0730769645306282e-05,83000,9
10,1.065427659341367e-05,83000,10
11,1.065427659341367e-05,83000,11
0,0.2729994058609009,84000,0
1,0.08974885940551758,84000,1
2,0.027706360444426537,84000,2
3,0.008513658307492733,84000,3
4,0.0023845238611102104,84000,4
5,0.0007849904359318316,84000,5
6,0.00023668096400797367,84000,6
7,8.343960507772863e-05,84000,7
8,2.8147740522399545e-05,84000,8
9,9.940328709490132e-06,84000,9
10,3.747967411982245e-06,84000,10
11,3.747967411982245e-06,84000,11
0,0.27154824137687683,85000,0
1,0.09153517335653305,85000,1
2,0.027196748182177544,85000,2
3,0.007441868539899588,85000,3
4,0.002182700904086232,85000,4
5,0.0007325932383537292,85000,5
6,0.0002129833010258153,85000,6
7,8.21138164610602e-05,85000,7
8,3.1018007575767115e-05,85000,8
9,1.2352477824606467e-05,85000,9
10,3.815421678154962e-06,85000,10
11,3.815421678154962e-06,85000,11
0,0.2743786871433258,86000,0
1,0.09354409575462341,86000,1
2,0.028186028823256493,86000,2
3,0.007502614054828882,86000,3
4,0.0023740041069686413,86000,4
5,0.0007934951572678983,86000,5
6,0.00024232931900769472,86000,6
7,8.466017607133836e-05,86000,7
8,2.9857614208594896e-05,86000,8
9,1.0332135389035102e-05,86000,9
10,1.0332135389035102e-05,86000,10
11,1.0332135389035102e-05,86000,11
0,0.25797513127326965,87000,0
1,0.0877644270658493,87000,1
2,0.02622830867767334,87000,2
3,0.006008593365550041,87000,3
4,0.0020974683575332165,87000,4
5,0.0006923282635398209,87000,5
6,0.00021789268066640943,87000,6
7,7.470179843949154e-05,87000,7
8,2.7630996555672027e-05,87000,8
9,1.1027574146282859e-05,87000,9
10,4.394888037495548e-06,87000,10
11,1.4117102864474873e-06,87000,11
0,0.25929930806159973,88000,0
1,0.08602596074342728,88000,1
2,0.025898292660713196,88000,2
3,0.006337505765259266,88000,3
4,0.0021127513609826565,88000,4
5,0.0006913229590281844,88000,5
6,0.00020972896891180426,88000,6
7,6.97407522238791e-05,88000,7
8,2.3153694201027974e-05,88000,8
9,8.405400876654312e-06,88000,9
10,8.357258593605366e-06,88000,10
11,8.357258593605366e-06,88000,11
0,0.25726625323295593,89000,0
1,0.08844999969005585,89000,1
2,0.02713906019926071,89000,2
3,0.006109781097620726,89000,3
4,0.002125887665897608,89000,4
5,0.0006942275795154274,89000,5
6,0.00023998628603294492,89000,6
7,8.186801278498024e-05,89000,7
8,2.9575090593425557e-05,89000,8
9,9.998012501455378e-06,89000,9
10,9.998012501455378e-06,89000,10
11,9.998012501455378e-06,89000,11
0,0.2661744952201843,90000,0
1,0.09078006446361542,90000,1
2,0.025575684383511543,90000,2
3,0.005447260569781065,90000,3
4,0.0017686394276097417,90000,4
5,0.0005350642022676766,90000,5
6,0.00017190666403621435,90000,6
7,5.872215115232393e-05,90000,7
8,2.045284418272786e-05,90000,8
9,7.570379693788709e-06,90000,9
10,7.570379693788709e-06,90000,10
11,7.570379693788709e-06,90000,11
0,0.2565963864326477,91000,0
1,0.0884665697813034,91000,1
2,0.026152556762099266,91000,2
3,0.00573032395914197,91000,3
4,0.0019392295507714152,91000,4
5,0.0005706963711418211,91000,5
6,0.00020636159752029926,91000,6
7,7.183202251326293e-05,91000,7
8,2.618318649183493e-05,91000,8
9,9.303834303864278e-06,91000,9
10,9.303834303864278e-06,91000,10
11,9.303834303864278e-06,91000,11
0,0.25748276710510254,92000,0
1,0.08816590160131454,92000,1
2,0.02544664591550827,92000,2
3,0.005576191004365683,92000,3
4,0.0018627493409439921,92000,4
5,0.0005717466119676828,92000,5
6,0.00019382887694519013,92000,6
7,6.904160545673221e-05,92000,7
8,2.5376653866260312e-05,92000,8
9,9.28366989683127e-06,92000,9
10,9.28366989683127e-06,92000,10
11,9.28366989683127e-06,92000,11
0,0.2656138241291046,93000,0
1,0.09483619034290314,93000,1
2,0.029932362958788872,93000,2
3,0.007336705923080444,93000,3
4,0.0025206771679222584,93000,4
5,0.0008692825213074684,93000,5
6,0.0002834243350662291,93000,6
7,0.000106832456367556,93000,7
8,3.5456228943075985e-05,93000,8
9,1.264808997802902e-05,93000,9
10,4.511443876253907e-06,93000,10
11,4.511443876253907e-06,93000,11
0,0.2675086259841919,94000,0
1,0.09418326616287231,94000,1
2,0.027811624109745026,94000,2
3,0.006100338418036699,94000,3
4,0.002063304651528597,94000,4
5,0.0006674034520983696,94000,5
6,0.00022038108727429062,94000,6
7,7.8214579843916e-05,94000,7
8,2.6547739253146574e-05,94000,8
9,9.6562698672642e-06,94000,9
10,4.029085630463669e-06,94000,10
11,3.817727701971307e-06,94000,11
0,0.2661014199256897,95000,0
1,0.08866453170776367,95000,1
2,0.02558596059679985,95000,2
3,0.0069748833775520325,95000,3
4,0.002048037014901638,95000,4
5,0.0006752194603905082,95000,5
6,0.00019754032837226987,95000,6
7,6.973856943659484e-05,95000,7
8,2.3922968466649763e-05,95000,8
9,8.421180609730072e-06,95000,9
10,8.421180609730072e-06,95000,10
11,8.421180609730072e-06,95000,11
0,0.26265567541122437,96000,0
1,0.09101929515600204,96000,1
2,0.027317427098751068,96000,2
3,0.007017410360276699,96000,3
4,0.00230426131747663,96000,4
5,0.0008263664203695953,96000,5
6,0.0002621744351927191,96000,6
7,8.847107528708875e-05,96000,7
8,2.950099042209331e-05,96000,8
9,1.0652811397449113e-05,96000,9
10,1.0638087587722111e-05,96000,10
11,1.0638087587722111e-05,96000,11
0,0.2700693607330322,97000,0
1,0.09423541277647018,97000,1
2,0.028420062735676765,97000,2
3,0.006911555305123329,97000,3
4,0.002367597073316574,97000,4
5,0.0008442760445177555,97000,5
6,0.0002700405311770737,97000,6
7,0.0001059480564435944,97000,7
8,4.170329702901654e-05,97000,8
9,1.37825572892325e-05,97000,9
10,1.37825572892325e-05,97000,10
11,1.37825572892325e-05,97000,11
0,0.26886558532714844,98000,0
1,0.09137443453073502,98000,1
2,0.027888406068086624,98000,2
3,0.007118994370102882,98000,3
4,0.0021560615859925747,98000,4
5,0.0007219318649731576,98000,5
6,0.000211926584597677,98000,6
7,7.265521708177403e-05,98000,7
8,2.5764911697478965e-05,98000,8
9,9.022416634252295e-06,98000,9
10,9.022416634252295e-06,98000,10
11,9.022416634252295e-06,98000,11
0,0.2673724889755249,99000,0
1,0.0937570333480835,99000,1
2,0.027975471690297127,99000,2
3,0.007207225076854229,99000,3
4,0.0023622100707143545,99000,4
5,0.0008314264705404639,99000,5
6,0.0002734753943514079,99000,6
7,9.915437112795189e-05,99000,7
8,3.5091841709800065e-05,99000,8
9,1.1976302630500868e-05,99000,9
10,4.4076268750359304e-06,99000,10
11,4.4076268750359304e-06,99000,11
0,0.26756951212882996,100000,0
1,0.08783645927906036,100000,1
2,0.026463236659765244,100000,2
3,0.007083230186253786,100000,3
4,0.002046677516773343,100000,4
5,0.0006791478954255581,100000,5
6,0.00019579472427722067,100000,6
7,6.87251376803033e-05,100000,7
8,2.2696091036777943e-05,100000,8
9,8.285413969133515e-06,100000,9
10,8.285413969133515e-06,100000,10
11,8.285413969133515e-06,100000,11
0,0.2655556797981262,101000,0
1,0.09017349779605865,101000,1
2,0.02628832496702671,101000,2
3,0.0061296140775084496,101000,3
4,0.002045415109023452,101000,4
5,0.0006777991657145321,101000,5
6,0.0002088372566504404,101000,6
7,7.484247907996178e-05,101000,7
8,2.5327566618216224e-05,101000,8
9,9.42254609981319e-06,101000,9
10,9.42254609981319e-06,101000,10
11,9.42254609981319e-06,101000,11
0,0.2707066833972931,102000,0
1,0.09199349582195282,102000,1
2,0.03010489232838154,102000,2
3,0.012884923256933689,102000,3
4,0.005484092049300671,102000,4
5,0.0015986434882506728,102000,5
6,0.0005332399741746485,102000,6
7,0.00018129541422240436,102000,7
8,6.246285192901269e-05,102000,8
9,2.3880575099610724e-05,102000,9
10,8.977453035186045e-06,102000,10
11,8.977453035186045e-06,102000,11
0,0.278735488653183,103000,0
1,0.09474390000104904,103000,1
2,0.02940843254327774,103000,2
3,0.009331180714070797,103000,3
4,0.002605161862447858,103000,4
5,0.0009500968735665083,103000,5
6,0.00029743422055616975,103000,6
7,0.0001163715060101822,103000,7
8,4.83082803839352e-05,103000,8
9,1.8202827050117776e-05,103000,9
10,6.235576165636303e-06,103000,10
11,6.235576165636303e-06,103000,11
0,0.27033618092536926,104000,0
1,0.09085618704557419,104000,1
2,0.027299461886286736,104000,2
3,0.007633534260094166,104000,3
4,0.002175695728510618,104000,4
5,0.0007081888616085052,104000,5
6,0.0002173369430238381,104000,6
7,7.654351065866649e-05,104000,7
8,2.6144709408981726e-05,104000,8
9,8.974743650469463e-06,104000,9
10,8.974743650469463e-06,104000,10
11,8.974743650469463e-06,104000,11
0,0.27441900968551636,105000,0
1,0.09020263701677322,105000,1
2,0.026636669412255287,105000,2
3,0.006957454606890678,105000,3
4,0.0019805131014436483,105000,4
5,0.0006694466574117541,105000,5
6,0.00020121451234444976,105000,6
7,7.166514842538163e-05,105000,7
8,2.537539512559306e-05,105000,8
9,9.036250048666261e-06,105000,9
10,9.036250048666261e-06,105000,10
11,9.036250048666261e-06,105000,11
0,0.2667612135410309,106000,0
1,0.08972703665494919,106000,1
2,0.027958262711763382,106000,2
3,0.010497715324163437,106000,3
4,0.003480088198557496,106000,4
5,0.0010076911421492696,106000,5
6,0.0003492827236186713,106000,6
7,0.00011918699601665139,106000,7
8,4.114404509891756e-05,106000,8
9,1.5939445802359842e-05,106000,9
10,5.745059297623811e-06,106000,10
11,5.745059297623811e-06,106000,11
0,0.26543352007865906,107000,0
1,0.08819732069969177,107000,1
2,0.026753412559628487,107000,2
3,0.009987781755626202,107000,3
4,0.0033845582511276007,107000,4
5,0.0009897291893139482,107000,5
6,0.00036416956572793424,107000,6
7,0.0001255067763850093,107000,7
8,4.219530092086643e-05,107000,8
9,1.5820911357877776e-05,107000,9
10,5.948992111370899e-06,107000,10
11,5.925804089201847e-06,107000,11
0,0.26074156165122986,108000,0
1,0.08752213418483734,108000,1
2,0.025894103571772575,108000,2
3,0.007538961712270975,108000,3
4,0.0023439722135663033,108000,4
5,0.0007669878541491926,108000,5
6,0.00023611045617144555,108000,6
7,7.875767914811149e-05,108000,7
8,2.6253579562762752e-05,108000,8
9,9.885792678687721e-06,108000,9
10,3.839881173917092e-06,108000,10
11,3.839881173917092e-06,108000,11
0,0.2691890597343445,109000,0
1,0.08953210711479187,109000,1
2,0.02806185558438301,109000,2
3,0.007830922491848469,109000,3
4,0.002289073308929801,109000,4
5,0.0009550123941153288,109000,5
6,0.000351053400663659,109000,6
7,0.00010345009650336578,109000,7
8,3.7028825317975134e-05,109000,8
9,1.2860725291830022e-05,109000,9
10,5.048102593718795e-06,109000,10
11,1.7784202555048978e-06,109000,11
0,0.2676548361778259,110000,0
1,0.09125272929668427,110000,1
2,0.026465505361557007,110000,2
3,0.00651616882532835,110000,3
4,0.001999987056478858,110000,4
5,0.0006829528720118105,110000,5
6,0.00019955364405177534,110000,6
7,7.079158967826515e-05,110000,7
8,2.4598663003416732e-05,110000,8
9,2.4598663003416732e-05,110000,9
10,2.4598663003416732e-05,110000,10
11,2.4598663003416732e-05,110000,11
0,0.26565995812416077,111000,0
1,0.08905654400587082,111000,1
2,0.025948641821742058,111000,2
3,0.006312237121164799,111000,3
4,0.002117091789841652,111000,4
5,0.0007436682935804129,111000,5
6,0.000261393521213904,111000,6
7,0.00010601722169667482,111000,7
8,4.059734055772424e-05,111000,8
9,1.397283540427452e-05,111000,9
10,5.1460788199619856e-06,111000,10
11,5.1460788199619856e-06,111000,11
0,0.2680257558822632,112000,0
1,0.09248332679271698,112000,1
2,0.028519349172711372,112000,2
3,0.007538624573498964,112000,3
4,0.002532260026782751,112000,4
5,0.0012295120395720005,112000,5
6,0.0004643468128051609,112000,6
7,0.00014121280401013792,112000,7
8,4.667874236474745e-05,112000,8
9,1.6854508430697024e-05,112000,9
10,6.059513452782994e-06,112000,10
11,6.059513452782994e-06,112000,11
0,0.2660260796546936,113000,0
1,0.09789538383483887,113000,1
2,0.0357452854514122,113000,2
3,0.009001150727272034,113000,3
4,0.0029641352593898773,113000,4
5,0.0010515163885429502,113000,5
6,0.00034903277992270887,113000,6
7,0.00014173494128044695,113000,7
8,4.751369488076307e-05,113000,8
9,1.9211323888157494e-05,113000,9
10,6.9729808274132665e-06,113000,10
11,6.9729808274132665e-06,113000,11
0,0.26839762926101685,114000,0
1,0.09747809916734695,114000,1
2,0.03127368912100792,114000,2
3,0.011242588981986046,114000,3
4,0.003819603705778718,114000,4
5,0.0011604453902691603,114000,5
6,0.0004118204233236611,114000,6
7,0.0001444820372853428,114000,7
8,5.5744651035638526e-05,114000,8
9,2.0890212908852845e-05,114000,9
10,7.66326684242813e-06,114000,10
11,7.66326684242813e-06,114000,11
0,0.2669112980365753,115000,0
1,0.087385393679142,115000,1
2,0.026087988168001175,115000,2
3,0.006880364380776882,115000,3
4,0.0021510531660169363,115000,4
5,0.0007543717510998249,115000,5
6,0.00023350537230726331,115000,6
7,8.981789142126217e-05,115000,7
8,2.790633516269736e-05,115000,8
9,9.733908882481046e-06,115000,9
10,9.733908882481046e-06,115000,10
11,9.733908882481046e-06,115000,11
0,0.2709163427352905,116000,0
1,0.09837566316127777,116000,1
2,0.03265421465039253,116000,2
3,0.00997253693640232,116000,3
4,0.003338088747113943,116000,4
5,0.0012241598451510072,116000,5
6,0.00040724602877162397,116000,6
7,0.0001373856794089079,116000,7
8,4.992499452782795e-05,116000,8
9,1.9229177269153297e-05,116000,9
10,7.087828635121696e-06,116000,10
11,7.087828635121696e-06,116000,11
0,0.27079877257347107,117000,0
1,0.08922434598207474,117000,1
2,0.02581578493118286,117000,2
3,0.006533208303153515,117000,3
4,0.002081675920635462,117000,4
5,0.000706888793502003,117000,5
6,0.0002171333326259628,117000,6
7,7.96520325820893e-05,117000,7
8,2.918762038461864e-05,117000,8
9,1.1327102583891246e-05,117000,9
10,1.1327102583891246e-05,117000,10
11,1.1327102583891246e-05,117000,11
0,0.2674228549003601,118000,0
1,0.09809517115354538,118000,1
2,0.0347890630364418,118000,2
3,0.011011860333383083,118000,3
4,0.0040091415867209435,118000,4
5,0.0016129168216139078,118000,5
6,0.0006000424618832767,118000,6
7,0.00024060036230366677,118000,7
8,0.00010816982830874622,118000,8
9,4.106322376173921e-05,118000,9
10,1.6342066373908892e-05,118000,10
11,8.50753622216871e-06,118000,11
0,0.2657097578048706,119000,0
1,0.08892016112804413,119000,1
2,0.02716083824634552,119000,2
3,0.0062821367755532265,119000,3
4,0.0022298411931842566,119000,4
5,0.0010348479263484478,119000,5
6,0.00032902209204621613,119000,6
7,0.00010947279952233657,119000,7
8,3.6732999433297664e-05,119000,8
9,1.3681098607776221e-05,119000,9
10,6.2795720623398665e-06,119000,10
11,2.204434622399276e-06,119000,11
0,0.26704898476600647,120000,0
1,0.08892938494682312,120000,1
2,0.026440387591719627,120000,2
3,0.0069558159448206425,120000,3
4,0.0024081848096102476,120000,4
5,0.0008141271537169814,120000,5
6,0.0002821563684847206,120000,6
7,0.00011342175275785848,120000,7
8,3.8798883906565607e-05,120000,8
9,1.4277743503043894e-05,120000,9
10,5.055571818957105e-06,120000,10
11,5.055571818957105e-06,120000,11
0,0.2824212312698364,121000,0
1,0.0968538448214531,121000,1
2,0.030362535268068314,121000,2
3,0.009129761718213558,121000,3
4,0.002563409274443984,121000,4
5,0.0008457712829113007,121000,5
6,0.0002693788555916399,121000,6
7,9.42188999033533e-05,121000,7
8,3.319276584079489e-05,121000,8
9,1.2469157809391618e-05,121000,9
10,1.2405841516738292e-05,121000,10
11,1.2405841516738292e-05,121000,11
0,0.26749762892723083,122000,0
1,0.08766065537929535,122000,1
2,0.02655813843011856,122000,2
3,0.006667334586381912,122000,3
4,0.002184805925935507,122000,4
5,0.0007464234950020909,122000,5
6,0.00023210648214444518,122000,6
7,7.68156023696065e-05,122000,7
8,2.747782491496764e-05,122000,8
9,2.747782491496764e-05,122000,9
10,2.747782491496764e-05,122000,10
11,2.747782491496764e-05,122000,11
0,0.27108919620513916,123000,0
1,0.0883224830031395,123000,1
2,0.026544542983174324,123000,2
3,0.007657530251890421,123000,3
4,0.002168020000681281,123000,4
5,0.0007256259559653699,123000,5
6,0.00021799294336233288,123000,6
7,7.735558756394312e-05,123000,7
8,2.7120397135149688e-05,123000,8
9,9.541305189486593e-06,123000,9
10,9.541305189486593e-06,123000,10
11,9.541305189486593e-06,123000,11
0,0.26813018321990967,124000,0
1,0.09074277430772781,124000,1
2,0.026991283521056175,124000,2
3,0.006228330545127392,124000,3
4,0.0019757861737161875,124000,4
5,0.0005796111072413623,124000,5
6,0.0001904115197248757,124000,6
7,6.892480450915173e-05,124000,7
8,2.397848766122479e-05,124000,8
9,9.179839253192768e-06,124000,9
10,9.179839253192768e-06,124000,10
11,9.179839253192768e-06,124000,11
0,0.26622357964515686,125000,0
1,0.0863877609372139,125000,1
2,0.024894243106245995,125000,2
3,0.006252778694033623,125000,3
4,0.0018858310068026185,125000,4
5,0.0006321162218227983,125000,5
6,0.0001840272598201409,125000,6
7,6.327268783934414e-05,125000,7
8,2.0789364498341456e-05,125000,8
9,2.0789364498341456e-05,125000,9
10,2.0789364498341456e-05,125000,10
11,2.0789364498341456e-05,125000,11
0,0.26827409863471985,126000,0
1,0.08885154128074646,126000,1
2,0.027049589902162552,126000,2
3,0.007673919200897217,126000,3
4,0.002240397036075592,126000,4
5,0.0007858589524403214,126000,5
6,0.00024215804296545684,126000,6
7,8.173043170245364e-05,126000,7
8,2.8551941795740277e-05,126000,8
9,1.0405130524304695e-05,126000,9
10,1.0405130524304695e-05,126000,10
11,1.0405130524304695e-05,126000,11
0,0.2672899067401886,127000,0
1,0.09047522395849228,127000,1
2,0.028656642884016037,127000,2
3,0.010871603153645992,127000,3
4,0.003453824669122696,127000,4
5,0.0009904365288093686,127000,5
6,0.00033189586247317493,127000,6
7,0.00010327745258109644,127000,7
8,3.395483145141043e-05,127000,8
9,1.4048715456738137e-05,127000,9
10,5.5446844271500595e-06,127000,10
11,5.4460051615023986e-06,127000,11
0,0.2670528292655945,128000,0
1,0.09384134411811829,128000,1
2,0.0287677813321352,128000,2
3,0.011303432285785675,128000,3
4,0.003565616672858596,128000,4
5,0.000996277783997357,128000,5
6,0.00034548703115433455,128000,6
7,0.0001103011891245842,128000,7
8,4.0549384721089154e-05,128000,8
9,1.3216895240475424e-05,128000,9
10,4.8491247071069665e-06,128000,10
11,4.848687694902765e-06,128000,11
0,0.26173022389411926,129000,0
1,0.09246671944856644,129000,1
2,0.026576362550258636,129000,2
3,0.005799952428787947,129000,3
4,0.0018906111363321543,129000,4
5,0.0006008367636241019,129000,5
6,0.00020351633429527283,129000,6
7,7.417746382998303e-05,129000,7
8,2.9189848646637984e-05,129000,8
9,1.0111308256455231e-05,129000,9
10,1.0111308256455231e-05,129000,10
11,1.0111308256455231e-05,129000,11
0,0.2671511471271515,130000,0
1,0.0928940549492836,130000,1
2,0.028456514701247215,130000,2
3,0.006860672030597925,130000,3
4,0.002142789540812373,130000,4
5,0.0006941079627722502,130000,5
6,0.00023153411166276783,130000,6
7,8.162316225934774e-05,130000,7
8,3.0692121072206646e-05,130000,8
9,1.1651741260720883e-05,130000,9
10,1.1651741260720883e-05,130000,10
11,1.1651741260720883e-05,130000,11
0,0.2619571387767792,131000,0
1,0.09142562747001648,131000,1
2,0.026404784992337227,131000,2
3,0.005866047460585833,131000,3
4,0.001959989545866847,131000,4
5,0.0006219594506546855,131000,5
6,0.00019467336824163795,131000,6
7,6.787303573219106e-05,131000,7
8,2.4266801119665615e-05,131000,8
9,8.340663953276817e-06,131000,9
10,8.340663953276817e-06,131000,10
11,8.340663953276817e-06,131000,11
0,0.27100861072540283,132000,0
1,0.09326379746198654,132000,1
2,0.028824232518672943,132000,2
3,0.014876201748847961,132000,3
4,0.007290581241250038,132000,4
5,0.0016379613662138581,132000,5
6,0.0006093116826377809,132000,6
7,0.00021537029533647,132000,7
8,5.532581781153567e-05,132000,8
9,2.004545967793092e-05,132000,9
10,7.508589987992309e-06,132000,10
11,2.7212113309360575e-06,132000,11
0,0.2632834315299988,133000,0
1,0.0853291004896164,133000,1
2,0.025220463052392006,133000,2
3,0.006014334503561258,133000,3
4,0.0019248916069045663,133000,4
5,0.0006213377928361297,133000,5
6,0.00017827599367592484,133000,6
7,6.010230936226435e-05,133000,7
8,2.1659427147824317e-05,133000,8
9,7.155586899898481e-06,133000,9
10,7.155586899898481e-06,133000,10
11,7.155586899898481e-06,133000,11
0,0.260812908411026,134000,0
1,0.09177448600530624,134000,1
2,0.028310362249612808,134000,2
3,0.007246272172778845,134000,3
4,0.002555758459493518,134000,4
5,0.0008579944260418415,134000,5
6,0.00026990644983015954,134000,6
7,9.360921831103042e-05,134000,7
8,3.40896294801496e-05,134000,8
9,1.2733346920867916e-05,134000,9
10,4.610992164089112e-06,134000,10
11,4.610992164089112e-06,134000,11
0,0.27031785249710083,135000,0
1,0.09287247061729431,135000,1
2,0.02916874550282955,135000,2
3,0.008703849278390408,135000,3
4,0.0031875697895884514,135000,4
5,0.0019799917936325073,135000,5
6,0.0029693201649934053,135000,6
7,0.0015443088486790657,135000,7
