,rel,train_step,solver_step
3,0.013655372895300388,39000,3
4,0.003102940507233143,39000,4
5,0.000884005450643599,39000,5
6,0.0002651020768098533,39000,6
7,9.242934174835682e-05,39000,7
8,3.794145231950097e-05,39000,8
9,2.3288594093173742e-05,39000,9
10,2.0787698304047808e-05,39000,10
11,3.5835589642374543e-06,39000,11
0,0.3376937508583069,40000,0
1,0.12074906378984451,40000,1
2,0.040568653494119644,40000,2
3,0.013689891435205936,40000,3
4,0.0030519983265548944,40000,4
5,0.0008402509265579283,40000,5
6,0.0002472370397299528,40000,6
7,8.109387999866158e-05,40000,7
8,2.888032395276241e-05,40000,8
9,1.0530797226238064e-05,40000,9
10,1.0530797226238064e-05,40000,10
11,1.0530797226238064e-05,40000,11
0,0.3342767357826233,41000,0
1,0.12234145402908325,41000,1
2,0.04035651311278343,41000,2
3,0.01628045178949833,41000,3
4,0.004016711376607418,41000,4
5,0.001243990147486329,41000,5
6,0.00038471832522191107,41000,6
7,0.00012423130101524293,41000,7
8,4.336130587034859e-05,41000,8
9,1.4007943718752358e-05,41000,9
10,4.9846885303850286e-06,41000,10
11,4.9846885303850286e-06,41000,11
0,0.33846452832221985,42000,0
1,0.11816063523292542,42000,1
2,0.03712010011076927,42000,2
3,0.013094632886350155,42000,3
4,0.0031056557781994343,42000,4
5,0.0008964284206740558,42000,5
6,0.00025456928415223956,42000,6
7,8.279422036139295e-05,42000,7
8,2.7619587854132988e-05,42000,8
9,1.0938982995867264e-05,42000,9
10,3.896167072525714e-06,42000,10
11,3.7858690120629035e-06,42000,11
0,0.3455771505832672,43000,0
1,0.12011133134365082,43000,1
2,0.03447883948683739,43000,2
3,0.013064912520349026,43000,3
4,0.0036503353621810675,43000,4
5,0.0010145950363948941,43000,5
6,0.0003291848988737911,43000,6
7,0.00010904951341217384,43000,7
8,3.376647146069445e-05,43000,8
9,1.118603722716216e-05,43000,9
10,1.118603722716216e-05,43000,10
11,1.118603722716216e-05,43000,11
0,0.33710819482803345,44000,0
1,0.11998490244150162,44000,1
2,0.039191219955682755,44000,2
3,0.014317702502012253,44000,3
4,0.0035633055958896875,44000,4
5,0.0010089330608025193,44000,5
6,0.00034973767469637096,44000,6
7,0.00011584105232032016,44000,7
8,4.8788442654768005e-05,44000,8
9,2.6066776626976207e-05,44000,9
10,7.456868388544535e-06,44000,10
11,2.9433990675897803e-06,44000,11
0,0.3393000066280365,45000,0
1,0.12104365974664688,45000,1
2,0.035709720104932785,45000,2
3,0.013801121152937412,45000,3
4,0.0038400799967348576,45000,4
5,0.000977249350398779,45000,5
6,0.00030775085906498134,45000,6
7,9.038192365551367e-05,45000,7
8,2.7367139409761876e-05,45000,8
9,8.373859600396827e-06,45000,9
10,8.373859600396827e-06,45000,10
11,8.373859600396827e-06,45000,11
0,0.34407395124435425,46000,0
1,0.12081386893987656,46000,1
2,0.037267304956912994,46000,2
3,0.014008404687047005,46000,3
4,0.0032036046031862497,46000,4
5,0.000856192724313587,46000,5
6,0.000259040214587003,46000,6
7,9.035107359522954e-05,46000,7
8,4.29332721978426e-05,46000,8
9,0.0011660066666081548,46000,9
10,0.00014249887317419052,46000,10
11,7.950646977405995e-05,46000,11
0,0.34102967381477356,47000,0
1,0.12126161903142929,47000,1
2,0.04136558249592781,47000,2
3,0.026105670258402824,47000,3
4,0.010508428327739239,47000,4
5,0.006368638016283512,47000,5
6,0.015222900547087193,47000,6
7,0.011910495348274708,47000,7
8,0.003242573933675885,47000,8
9,0.004566500894725323,47000,9
10,0.001640745555050671,47000,10
11,0.009435447864234447,47000,11
0,0.330706387758255,48000,0
1,0.11668471992015839,48000,1
2,0.038878846913576126,48000,2
3,0.01424410566687584,48000,3
4,0.003481355495750904,48000,4
5,0.0011063889833167195,48000,5
6,0.0003766276640817523,48000,6
7,0.00014276508591137826,48000,7
8,5.3560917876893654e-05,48000,8
9,2.0747187591041438e-05,48000,9
10,7.391493909381097e-06,48000,10
11,7.2453944994776975e-06,48000,11
0,0.3417205512523651,49000,0
1,0.12156425416469574,49000,1
2,0.04034515470266342,49000,2
3,0.014188765548169613,49000,3
4,0.003390025580301881,49000,4
5,0.0008527063764631748,49000,5
6,0.0002609662478789687,49000,6
7,9.007043991005048e-05,49000,7
8,2.6757266823551618e-05,49000,8
9,8.81925461726496e-06,49000,9
10,8.81925461726496e-06,49000,10
11,8.81925461726496e-06,49000,11
0,0.33655479550361633,50000,0
1,0.12081131339073181,50000,1
2,0.042216915637254715,50000,2
3,0.07261396199464798,50000,3
4,0.025541484355926514,50000,4
5,0.016286194324493408,50000,5
6,0.005634826608002186,50000,6
7,0.0025696074590086937,50000,7
8,0.0011714881984516978,50000,8
9,0.00040308988536708057,50000,9
10,0.0001463753724237904,50000,10
11,5.7730470871319994e-05,50000,11
0,0.342209130525589,51000,0
1,0.12099406868219376,51000,1
2,0.041459545493125916,51000,2
3,0.029254935681819916,51000,3
4,0.009656128473579884,51000,4
5,0.006097216159105301,51000,5
6,0.003370152320712805,51000,6
7,0.0022656589280813932,51000,7
8,0.0015111264074221253,51000,8
9,0.0004007419920526445,51000,9
10,0.00018208449182566255,51000,10
11,7.24536512279883e-05,51000,11
0,0.3330991566181183,52000,0
1,0.11203694343566895,52000,1
2,0.036141350865364075,52000,2
3,0.013317451812326908,52000,3
4,0.002892499091103673,52000,4
5,0.0008375283214263618,52000,5
6,0.0002485332661308348,52000,6
7,8.08758195489645e-05,52000,7
8,2.57577994489111e-05,52000,8
9,9.491473974776454e-06,52000,9
10,9.350816981168464e-06,52000,10
11,9.350816981168464e-06,52000,11
0,0.33712366223335266,53000,0
1,0.1212678998708725,53000,1
2,0.04022081941366196,53000,2
3,0.014100290834903717,53000,3
4,0.0032843153458088636,53000,4
5,0.0008167673368006945,53000,5
6,0.0002466097066644579,53000,6
7,7.802240725141019e-05,53000,7
8,2.3655402401345782e-05,53000,8
9,8.034635357034858e-06,53000,9
10,8.034635357034858e-06,53000,10
11,8.034635357034858e-06,53000,11
0,0.33666542172431946,54000,0
1,0.11429274082183838,54000,1
2,0.03757334128022194,54000,2
3,0.014969941228628159,54000,3
4,0.003435992868617177,54000,4
5,0.0009890686487779021,54000,5
6,0.0003085823555011302,54000,6
7,9.697764471638948e-05,54000,7
8,3.26417684846092e-05,54000,8
9,1.1171033293067012e-05,54000,9
10,1.1171033293067012e-05,54000,10
11,1.1171033293067012e-05,54000,11
0,0.3376100957393646,55000,0
1,0.11791186034679413,55000,1
2,0.03982966020703316,55000,2
3,0.013032257556915283,55000,3
4,0.0031938261818140745,55000,4
5,0.0008458913071081042,55000,5
6,0.0002644960186444223,55000,6
7,9.076271089725196e-05,55000,7
8,3.276598727097735e-05,55000,8
9,1.3295029020810034e-05,55000,9
10,4.739281848742394e-06,55000,10
11,4.635875939129619e-06,55000,11
0,0.33278706669807434,56000,0
1,0.11549635231494904,56000,1
2,0.03789225593209267,56000,2
3,0.01596180349588394,56000,3
4,0.004074145574122667,56000,4
5,0.001009198953397572,56000,5
6,0.0003273294714745134,56000,6
7,0.00010986544657498598,56000,7
8,3.6936682590749115e-05,56000,8
9,1.3758575732936151e-05,56000,9
10,5.127460099174641e-06,56000,10
11,5.127460099174641e-06,56000,11
0,0.34155333042144775,57000,0
1,0.12296047061681747,57000,1
2,0.04175597429275513,57000,2
3,0.01418254617601633,57000,3
4,0.0033051546197384596,57000,4
5,0.0008810781873762608,57000,5
6,0.000271485245320946,57000,6
7,8.563101437175646e-05,57000,7
8,2.9091175747453235e-05,57000,8
9,1.1104952136520296e-05,57000,9
10,3.6076583000976825e-06,57000,10
11,3.6076583000976825e-06,57000,11
0,0.34398016333580017,58000,0
1,0.12175200134515762,58000,1
2,0.04050164669752121,58000,2
3,0.016818441450595856,58000,3
4,0.0038447126280516386,58000,4
5,0.0010350124211981893,58000,5
6,0.00032719247974455357,58000,6
7,0.00010568402649369091,58000,7
8,3.4210519515909255e-05,58000,8
9,1.1004845873685554e-05,58000,9
10,1.1004845873685554e-05,58000,10
11,1.1004845873685554e-05,58000,11
0,0.34266284108161926,59000,0
1,0.11972972750663757,59000,1
2,0.039564866572618484,59000,2
3,0.016481736674904823,59000,3
4,0.0038826107047498226,59000,4
5,0.0010617836378514767,59000,5
6,0.000336864119162783,59000,6
7,0.00012725807027891278,59000,7
8,4.500528302742168e-05,59000,8
9,1.6766336557338946e-05,59000,9
10,6.423085324058775e-06,59000,10
11,6.3178868003888056e-06,59000,11
0,0.3407565951347351,60000,0
1,0.11889321357011795,60000,1
2,0.043801598250865936,60000,2
3,0.027428971603512764,60000,3
4,0.012201308272778988,60000,4
5,0.006518005859106779,60000,5
6,0.0036989969667047262,60000,6
7,0.0016286163590848446,60000,7
8,0.0009418178233318031,60000,8
9,0.0004943048115819693,60000,9
10,0.00024960588780231774,60000,10
11,0.00010425632353872061,60000,11
0,0.33951878547668457,61000,0
1,0.12322845309972763,61000,1
2,0.04164719209074974,61000,2
3,0.015340100042521954,61000,3
4,0.003583892248570919,61000,4
5,0.0009896093979477882,61000,5
6,0.00029869438731111586,61000,6
7,9.625811071600765e-05,61000,7
8,3.250396184739657e-05,61000,8
9,1.1624369108176325e-05,61000,9
10,4.165326572547201e-06,61000,10
11,4.165326572547201e-06,61000,11
0,0.3441509008407593,62000,0
1,0.1176561787724495,62000,1
2,0.03964925557374954,62000,2
3,0.014356452040374279,62000,3
4,0.003477573860436678,62000,4
5,0.0009529837989248335,62000,5
6,0.0002955648524221033,62000,6
7,9.589944966137409e-05,62000,7
8,3.0204471840988845e-05,62000,8
9,9.362904165755026e-06,62000,9
10,9.362904165755026e-06,62000,10
11,9.362904165755026e-06,62000,11
0,0.33609020709991455,63000,0
1,0.1150054857134819,63000,1
2,0.040718622505664825,63000,2
3,0.01496774423867464,63000,3
4,0.003484179265797138,63000,4
5,0.0010230246698483825,63000,5
6,0.00031711786868982017,63000,6
7,9.776319348020479e-05,63000,7
8,3.049730912607629e-05,63000,8
9,9.885502549877856e-06,63000,9
10,3.3324160995107377e-06,63000,10
11,3.3324160995107377e-06,63000,11
0,0.34221550822257996,64000,0
1,0.11064834147691727,64000,1
2,0.035685908049345016,64000,2
3,0.012248295359313488,64000,3
4,0.0032292117830365896,64000,4
5,0.0008433214970864356,64000,5
6,0.00025172418099828064,64000,6
7,7.98344990471378e-05,64000,7
8,2.5567138436599635e-05,64000,8
9,8.73728367878357e-06,64000,9
10,8.73728367878357e-06,64000,10
11,8.73728367878357e-06,64000,11
0,0.34141188859939575,65000,0
1,0.12102599442005157,65000,1
2,0.042011361569166183,65000,2
3,0.012893191538751125,65000,3
4,0.0032977296505123377,65000,4
5,0.000859212304931134,65000,5
6,0.0002566626062616706,65000,6
7,8.317298488691449e-05,65000,7
8,2.9336481020436622e-05,65000,8
9,1.5543184417765588e-05,65000,9
10,1.2634704944503028e-05,65000,10
11,2.9539928618760314e-06,65000,11
0,0.340425044298172,66000,0
1,0.11882337182760239,66000,1
2,0.03756387159228325,66000,2
3,0.014017763547599316,66000,3
4,0.0037026172503829002,66000,4
5,0.0009037404670380056,66000,5
6,0.0003074723354075104,66000,6
7,0.00010034679144155234,66000,7
8,3.302490949863568e-05,66000,8
9,1.2753851478919387e-05,66000,9
10,4.527698365563992e-06,66000,10
11,4.527698365563992e-06,66000,11
0,0.34168973565101624,67000,0
1,0.12459602952003479,67000,1
2,0.041925664991140366,67000,2
3,0.016171736642718315,67000,3
4,0.0038996960502117872,67000,4
5,0.0010559132788330317,67000,5
6,0.0003426901821512729,67000,6
7,0.00010600912355585024,67000,7
8,3.597511749831028e-05,67000,8
9,1.2335711289779283e-05,67000,9
10,3.946997821913101e-06,67000,10
11,3.946997821913101e-06,67000,11
0,0.3350104093551636,68000,0
