,abs,train_step,solver_step
1,2.7796437740325928,36000,1
2,0.9497113823890686,36000,2
3,0.39342740178108215,36000,3
4,0.12711668014526367,36000,4
5,0.03037477657198906,36000,5
6,0.009419452399015427,36000,6
7,0.0029757763259112835,36000,7
8,0.001039487891830504,36000,8
9,0.0003941980830859393,36000,9
10,0.00014622976596001536,36000,10
11,0.00014244190242607147,36000,11
0,7.6762800216674805,37000,0
1,2.6616756916046143,37000,1
2,0.9186851382255554,37000,2
3,1.0573008060455322,37000,3
4,0.28686806559562683,37000,4
5,0.10191769152879715,37000,5
6,0.032433584332466125,37000,6
7,0.01627056673169136,37000,7
8,0.0053670224733650684,37000,8
9,0.0019229482859373093,37000,9
10,0.0006209578132256866,37000,10
11,0.0002298660110682249,37000,11
0,7.904435157775879,38000,0
1,2.741818904876709,38000,1
2,0.8818255066871643,38000,2
3,0.3215509057044983,38000,3
4,0.06718461960554123,38000,4
5,0.02037159353494644,38000,5
6,0.006201269570738077,38000,6
7,0.0020356494933366776,38000,7
8,0.0007006045198068023,38000,8
9,0.0002930197515524924,38000,9
10,0.00011513066419865936,38000,10
11,3.650032158475369e-05,38000,11
0,7.921932697296143,39000,0
1,2.698920249938965,39000,1
2,0.89764004945755,39000,2
3,0.3339078724384308,39000,3
4,0.07257720082998276,39000,4
5,0.0210790503770113,39000,5
6,0.0063008409924805164,39000,6
7,0.002089120913296938,39000,7
8,0.0008497165399603546,39000,8
9,0.000500479422044009,39000,9
10,0.0006012688972987235,39000,10
11,8.242775220423937e-05,39000,11
0,8.05717658996582,40000,0
1,2.767019748687744,40000,1
2,0.9816305041313171,40000,2
3,0.3314547836780548,40000,3
4,0.0722314789891243,40000,4
5,0.02020539902150631,40000,5
6,0.005964923650026321,40000,6
7,0.0018657410982996225,40000,7
8,0.0006557584274560213,40000,8
9,0.00023533492640126497,40000,9
10,0.00023533492640126497,40000,10
11,0.00023533492640126497,40000,11
0,7.9426116943359375,41000,0
1,2.8233633041381836,41000,1
2,0.970859706401825,41000,2
3,0.38794445991516113,41000,3
4,0.09349338710308075,41000,4
5,0.02938075363636017,41000,5
6,0.009162475354969501,41000,6
7,0.00290364446118474,41000,7
8,0.00100400997325778,41000,8
9,0.00031871336977928877,41000,9
10,0.00011349844135111198,41000,10
11,0.00011349844135111198,41000,11
0,8.012346267700195,42000,0
1,2.723172664642334,42000,1
2,0.8951570391654968,42000,2
3,0.31549572944641113,42000,3
4,0.07388468831777573,42000,4
5,0.021568521857261658,42000,5
6,0.006080848164856434,42000,6
7,0.0019143467070534825,42000,7
8,0.0006467105122283101,42000,8
9,0.0002533998340368271,42000,9
10,8.845973206916824e-05,42000,10
11,8.636432903585956e-05,42000,11
0,8.123869895935059,43000,0
1,2.801459550857544,43000,1
2,0.8331465125083923,43000,2
3,0.32442837953567505,43000,3
4,0.08884475380182266,43000,4
5,0.02486024983227253,43000,5
6,0.008199765346944332,43000,6
7,0.0026570074260234833,43000,7
8,0.0008108298643492162,43000,8
9,0.00026609181077219546,43000,9
10,0.00026609181077219546,43000,10
11,0.00026609181077219546,43000,11
0,7.976564884185791,44000,0
1,2.740590810775757,44000,1
2,0.9438411593437195,44000,2
3,0.3421168923377991,44000,3
4,0.08297039568424225,44000,4
5,0.02377319149672985,44000,5
6,0.008141633123159409,44000,6
7,0.00263927411288023,44000,7
8,0.001094595529139042,44000,8
9,0.0006462899036705494,44000,9
10,0.0001725097536109388,44000,10
11,6.68235807097517e-05,44000,11
0,8.121108055114746,45000,0
1,2.861144781112671,45000,1
2,0.863891065120697,45000,2
3,0.3497183322906494,45000,3
4,0.09470854699611664,45000,4
5,0.02424977347254753,45000,5
6,0.007820968516170979,45000,6
7,0.002197789726778865,45000,7
8,0.0006712530739605427,45000,8
9,0.00020014184701722115,45000,9
10,0.00020014184701722115,45000,10
11,0.00020014184701722115,45000,11
0,8.246785163879395,46000,0
1,2.816929817199707,46000,1
2,0.9042954444885254,46000,2
3,0.34461086988449097,46000,3
4,0.07573053240776062,46000,4
5,0.020785758271813393,46000,5
6,0.006257249042391777,46000,6
7,0.0021337817888706923,46000,7
8,0.0009687310084700584,46000,8
9,0.024256734177470207,46000,9
10,0.0031772281508892775,46000,10
11,0.0019295777892693877,46000,11
0,8.197671890258789,47000,0
1,2.816969156265259,47000,1
2,0.9951190948486328,47000,2
3,0.6159970760345459,47000,3
4,0.23899757862091064,47000,4
5,0.1415337473154068,47000,5
6,0.3397578001022339,47000,6
7,0.33395281434059143,47000,7
8,0.07576018571853638,47000,8
9,0.1051403135061264,47000,9
10,0.03874320164322853,47000,10
11,0.2027260661125183,47000,11
0,7.812498569488525,48000,0
1,2.684107780456543,48000,1
2,0.9342594146728516,48000,2
3,0.34751662611961365,48000,3
4,0.08218929171562195,48000,4
5,0.02616311050951481,48000,5
6,0.008952276781201363,48000,6
7,0.0033575473353266716,48000,7
8,0.0012380267726257443,48000,8
9,0.0004700339341070503,48000,9
10,0.000169316801475361,48000,10
11,0.00016488906112499535,48000,11
0,8.287298202514648,49000,0
1,2.813209295272827,49000,1
2,0.9837514162063599,49000,2
3,0.34730926156044006,49000,3
4,0.0812617614865303,49000,4
5,0.020576249808073044,49000,5
6,0.0063730268739163876,49000,6
7,0.0021481795702129602,49000,7
8,0.0006254606414586306,49000,8
9,0.0002051051997113973,49000,9
10,0.0002051051997113973,49000,10
11,0.0002051051997113973,49000,11
0,8.200783729553223,50000,0
1,2.799163579940796,50000,1
2,1.0250940322875977,50000,2
3,2.048755407333374,50000,3
4,0.6098684072494507,50000,4
5,0.3865765631198883,50000,5
